RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2023-01-04;EKTR3;BREKTRACNOR0;EKTR;10;36;1;360
2023-01-04;ELAS11;BRELASCTF009;ELAS;102;102,1582352;1;10420,14
2023-01-04;ELCI34;BRELCIBDR007;ELCI;1866;52,8723258;1;98659,76
2023-01-04;ELET3;BRELETACNOR6;ELET;53283142;42,2025971;1;2248686974,32
2023-01-04;ELET6;BRELETACNPB7;ELET;11263701;44,5287198;1;501558186,34
2023-01-04;ELMD3;BRELMDACNOR3;ELMD;720678;9,993341;1;7201981,04
2023-01-04;EMAE4;BREMAEACNPR1;EMAE;1020;62,7545098;1;64009,6
2023-01-04;EMBR3;BREMBRACNOR4;EMBR;20911199;13,8795465;1;290237960,11
2023-01-04;ENAT3;BRENATACNOR0;ENAT;4124608;12,8030126;1;52807408,52
2023-01-04;ENBR3;BRENBRACNOR2;ENBR;34924144;20,4543463;1;714350536,65
2023-01-04;ENEV3;BRENEVACNOR8;ENEV;38589854;11,6681955;1;450273961,22
2023-01-04;ENGI11;BRENGICDAM16;ENGI;10338852;42,3919384;1;438283977,61
2023-01-04;ENGI3;BRENGIACNOR0;ENGI;227;13,3773127;1;3036,65
2023-01-04;ENGI4;BRENGIACNPR7;ENGI;4626;7,5316234;1;34841,29
2023-01-04;ENJU3;BRENJUACNOR9;ENJU;8006517;0,9614675;1;7698006,14
2023-01-04;EPAR3;BREPARACNOR9;EPAR;244;9,81;1;2393,64
2023-01-04;EQIX34;BREQIXBDR002;EQIX;186;44,8955376;1;8350,57
2023-01-04;EQPA3;BREQPAACNOR1;EQPA;57;6,4207017;1;365,98
2023-01-04;EQTL3;BREQTLACNOR0;EQTL;29763969;26,3782955;1;785122770,55
2023-01-04;ESGD11;BRESGDCTF003;ESGD;3181;7,8488431;1;24967,17
2023-01-04;ESGE11;BRESGECTF001;ESGE;478;6,98;1;3336,44
2023-01-04;ESGU11;BRESGUCTF007;ESGU;177495;7,7946595;1;1383513,09
2023-01-04;ESPA3;BRESPAACNOR7;ESPA;22666890;1,2446692;1;28212781,53
2023-01-04;ESTR4;BRESTRACNPR0;ESTR;18;39,99;1;719,82
2023-01-04;ETER3;BRETERACNOR3;ETER;3145328;10,2150355;1;32129637,27
2023-01-04;ETHE11;BRETHECTF007;ETHE;67003;18,6532086;1;1249820,94
2023-01-04;EUCA3;BREUCAACNOR1;EUCA;13;10,74;1;139,62
2023-01-04;EUCA4;BREUCAACNPR8;EUCA;48447;7,2447317;1;350985,52
2023-01-04;EURP11;BREURPCTF018;EURP;733357;9,4765179;1;6949670,74
2023-01-04;EVEN3;BREVENACNOR8;EVEN;10986887;4,8284755;1;53049914,83
2023-01-04;EXXO34;BREXXOBDR006;EXXO;31529;70,8681467;1;2234401,8
2023-01-04;EZTC3;BREZTCACNOR0;EZTC;17426077;13,813358;1;240712641,76
2023-01-04;F1TN34;BRF1TNBDR001;F1TN;15;137,1;1;2056,5
2023-01-04;F2IC34;BRF2ICBDR005;F2IC;565;69,83;1;39453,95
2023-01-04;F2NV34;BRF2NVBDR005;F2NV;105084;4,34;1;456064,56
2023-01-04;FCXO34;BRFCXOBDR007;FCXO;1052;66,6773193;1;70144,54
2023-01-04;FDXB34;BRFDXBBDR002;FDXB;6;890,12;1;5340,72
2023-01-04;FESA3;BRFESAACNOR8;FESA;1525;60,1513442;1;91730,8
2023-01-04;FESA4;BRFESAACNPR5;FESA;814704;54,2482417;1;44196259,54
2023-01-04;FHER3;BRFHERACNOR5;FHER;549805;17,3407359;1;9534023,35
2023-01-04;FIND11;BRFINDCTF007;FIND;150258;91,2540846;1;13711656,25
2023-01-04;FIQE3;BRFIQEACNOR5;FIQE;546841;3,7644962;1;2058580,89
2023-01-04;FLRY3;BRFLRYACNOR5;FLRY;29912997;15,6546353;1;468277060,26
2023-01-04;FOOD11;BRFOODCTF003;FOOD;34;94,23;1;3203,82
2023-01-04;FRAS3;BRFRASACNOR0;FRAS;107103;10,1881956;1;1091186,32
2023-01-04;FRIO3;BRFRIOACNOR2;FRIO;5;31;1;155
2023-01-04;FSLR34;BRFSLRBDR001;FSLR;16698;417,3717091;1;6969272,8
2023-01-04;G1PC34;BRG1PCBDR001;G1PC;5;484,21;1;2421,05
2023-01-04;G2DI33;BRG2DIBDR002;G2DI;21465;2,7275695;1;58547,28
2023-01-04;GALG11;BRGALGCTF009;GALG;11287;9,3125462;1;105110,71
2023-01-04;GEOO34;BRGEOOBDR000;GEOO;3;432,08;1;1296,24
2023-01-04;GETT11;BRGETTCDAM17;GETT;203896;4,7211388;1;962621,33
2023-01-04;GETT3;BRGETTACNOR4;GETT;1484;2,2928908;1;3402,65
2023-01-04;GETT4;BRGETTACNPR1;GETT;578;2,351384;1;1359,1
2023-01-04;GFSA3;BRGFSAACNOR3;GFSA;5761305;7,9779976;1;45963678,01
2023-01-04;GGBR3;BRGGBRACNOR1;GGBR;180008;24,5030035;1;4410736,67
2023-01-04;GGBR4;BRGGBRACNPR8;GGBR;75600511;29,8656889;1;2257861344,95
2023-01-04;GGPS3;BRGGPSACNOR9;GGPS;4116256;11,1763584;1;46004752,48
2023-01-04;GGRC11;BRGGRCCTF002;GGRC;5537;114,9952718;1;636728,82
